CATÁLOGO DE 2.000 TÉCNICAS Y METODOLOGÍAS
PARTE 3 — ENTRADAS 1351 A 2000
Formato: TIPO, SECTOR, ENFOQUE > NÚMERO > NOMBRE > DESCRIPCIÓN
Nota: las entradas marcadas como APLICACIÓN METODOLÓGICA son adaptaciones sectoriales explícitas, no métodos canónicos nuevos.

MÉTODO, MATEMÁTICAS Y OPTIMIZACIÓN, DEMOSTRACIÓN, CÁLCULO Y MODELADO > 1351 > Demostración directa > Deriva la conclusión desde axiomas y definiciones.
APLICACIÓN METODOLÓGICA, MATEMÁTICAS APLICADAS, DEMOSTRACIÓN, CÁLCULO Y MODELADO > 1986 > Lanczos Algorithm aplicado a matemáticas aplicadas para diagnóstico > Adapta Lanczos Algorithm a modelado, cálculo y demostración para delimitar el problema, establecer una línea base y priorizar hipótesis, definiendo métricas, responsables y criterios de verificación.
APLICACIÓN METODOLÓGICA, MATEMÁTICAS APLICADAS, DEMOSTRACIÓN, CÁLCULO Y MODELADO > 1987 > Arnoldi Iteration aplicado a matemáticas aplicadas para diagnóstico > Adapta Arnoldi Iteration a modelado, cálculo y demostración para delimitar el problema, establecer una línea base y priorizar hipótesis, definiendo métricas, responsables y criterios de verificación.
APLICACIÓN METODOLÓGICA, MATEMÁTICAS APLICADAS, DEMOSTRACIÓN, CÁLCULO Y MODELADO > 1988 > Conjugate Gradient Solver aplicado a matemáticas aplicadas para diagnóstico > Adapta Conjugate Gradient Solver a modelado, cálculo y demostración para delimitar el problema, establecer una línea base y priorizar hipótesis, definiendo métricas, responsables y criterios de verificación.
APLICACIÓN METODOLÓGICA, MATEMÁTICAS APLICADAS, DEMOSTRACIÓN, CÁLCULO Y MODELADO > 1989 > GMRES aplicado a matemáticas aplicadas para diagnóstico > Adapta GMRES a modelado, cálculo y demostración para delimitar el problema, establecer una línea base y priorizar hipótesis, definiendo métricas, responsables y criterios de verificación.
APLICACIÓN METODOLÓGICA, MATEMÁTICAS APLICADAS, DEMOSTRACIÓN, CÁLCULO Y MODELADO > 1990 > BiCGSTAB aplicado a matemáticas aplicadas para diagnóstico > Adapta BiCGSTAB a modelado, cálculo y demostración para delimitar el problema, establecer una línea base y priorizar hipótesis, definiendo métricas, responsables y criterios de verificación.
APLICACIÓN METODOLÓGICA, MATEMÁTICAS APLICADAS, DEMOSTRACIÓN, CÁLCULO Y MODELADO > 1991 > Jacobi Iteration aplicado a matemáticas aplicadas para diagnóstico > Adapta Jacobi Iteration a modelado, cálculo y demostración para delimitar el problema, establecer una línea base y priorizar hipótesis, definiendo métricas, responsables y criterios de verificación.
APLICACIÓN METODOLÓGICA, MATEMÁTICAS APLICADAS, DEMOSTRACIÓN, CÁLCULO Y MODELADO > 1992 > Gauss-Seidel aplicado a matemáticas aplicadas para diagnóstico > Adapta Gauss-Seidel a modelado, cálculo y demostración para delimitar el problema, establecer una línea base y priorizar hipótesis, definiendo métricas, responsables y criterios de verificación.
APLICACIÓN METODOLÓGICA, MATEMÁTICAS APLICADAS, DEMOSTRACIÓN, CÁLCULO Y MODELADO > 1993 > SOR aplicado a matemáticas aplicadas para diagnóstico > Adapta SOR a modelado, cálculo y demostración para delimitar el problema, establecer una línea base y priorizar hipótesis, definiendo métricas, responsables y criterios de verificación.
APLICACIÓN METODOLÓGICA, MATEMÁTICAS APLICADAS, DEMOSTRACIÓN, CÁLCULO Y MODELADO > 1994 > Multigrid aplicado a matemáticas aplicadas para diagnóstico > Adapta Multigrid a modelado, cálculo y demostración para delimitar el problema, establecer una línea base y priorizar hipótesis, definiendo métricas, responsables y criterios de verificación.
APLICACIÓN METODOLÓGICA, MATEMÁTICAS APLICADAS, DEMOSTRACIÓN, CÁLCULO Y MODELADO > 1995 > Preconditioning aplicado a matemáticas aplicadas para diagnóstico > Adapta Preconditioning a modelado, cálculo y demostración para delimitar el problema, establecer una línea base y priorizar hipótesis, definiendo métricas, responsables y criterios de verificación.
APLICACIÓN METODOLÓGICA, MATEMÁTICAS APLICADAS, DEMOSTRACIÓN, CÁLCULO Y MODELADO > 1996 > Tikhonov Regularization aplicado a matemáticas aplicadas para diagnóstico > Adapta Tikhonov Regularization a modelado, cálculo y demostración para delimitar el problema, establecer una línea base y priorizar hipótesis, definiendo métricas, responsables y criterios de verificación.
APLICACIÓN METODOLÓGICA, MATEMÁTICAS APLICADAS, DEMOSTRACIÓN, CÁLCULO Y MODELADO > 1997 > Truncated SVD aplicado a matemáticas aplicadas para diagnóstico > Adapta Truncated SVD a modelado, cálculo y demostración para delimitar el problema, establecer una línea base y priorizar hipótesis, definiendo métricas, responsables y criterios de verificación.
APLICACIÓN METODOLÓGICA, MATEMÁTICAS APLICADAS, DEMOSTRACIÓN, CÁLCULO Y MODELADO > 1998 > Pseudoinverse aplicado a matemáticas aplicadas para diagnóstico > Adapta Pseudoinverse a modelado, cálculo y demostración para delimitar el problema, establecer una línea base y priorizar hipótesis, definiendo métricas, responsables y criterios de verificación.
APLICACIÓN METODOLÓGICA, MATEMÁTICAS APLICADAS, DEMOSTRACIÓN, CÁLCULO Y MODELADO > 1999 > Condition Number aplicado a matemáticas aplicadas para diagnóstico > Adapta Condition Number a modelado, cálculo y demostración para delimitar el problema, establecer una línea base y priorizar hipótesis, definiendo métricas, responsables y criterios de verificación.
APLICACIÓN METODOLÓGICA, MATEMÁTICAS APLICADAS, DEMOSTRACIÓN, CÁLCULO Y MODELADO > 2000 > Forward Error Analysis aplicado a matemáticas aplicadas para diagnóstico > Adapta Forward Error Analysis a modelado, cálculo y demostración para delimitar el problema, establecer una línea base y priorizar hipótesis, definiendo métricas, responsables y criterios de verificación.
