catalog_schema_version,catalog_version,transformation_rules_version,blackforge_id,display_order_v2,record_hash,source_fingerprint,review_status,manual_review_reason,activation_tier,default_enabled,selection_weight,mode,source_catalog,source_kind,source_number,source_ref,source_file,source_family,title,description,source_text,operational_prompt,operationalization_status,stage_primary,stage_secondary,stage_confidence,combination_role,recommended_pair_roles,functional_category_primary,functional_category_secondary,taxonomy_confidence,domain_primary,domain_secondary,cybersecurity_fit,developer_tools_fit,profile_offensive_research,profile_defensive_engineering,profile_devtools,profile_hybrid,causal_axis_primary,causal_axis_secondary,causal_axis_confidence,evidence_level,verification_method,input_contract,output_artifact,use_when,avoid_when,prerequisites,execution_scope_v2,safety_class,risk_level,requires_sandbox,requires_explicit_authorization,external_target_prohibited,human_impact,compliance_impact,quota_group,near_duplicate_status,canonical_item_id,semantic_cluster_id,score_profile_version,source_integrity_v2,operational_clarity_v2,blackforge_fit_v2,causal_leverage_v2,validation_readiness_v2,diversity_contribution_v2,quality_score_v2,score_confidence,debate_rounds_applied,change_reason,tier_relaxation_reason,pipeline_stage,functional_category,domain_scope,execution_scope,tier,activation_weight,audit_score,audit_origin,audit_change,audit_note
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-S800-0399,366,51db2a18524d962f6420170d00b80a44a5683c9bb72e52db843119ab0744d860,fd07eb6dd7d650298f8af65a4ed54f0d063ac9030a6c3789f63dec3a5ff2975c,approved_auto,,extended,False,5,BLACKFORGE,S800,space_escape,399,S800-0399,800_tecnicas_salto_espacio_conocido.txt,"Causalidad, secuencia y tiempo",Futuro de liberación,un fallo abre posibilidades antes prohibidas.,Futuro de liberación — un fallo abre posibilidades antes prohibidas.,"Explora fuera del espacio conocido mediante: Futuro de liberación — un fallo abre posibilidades antes prohibidas.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,0.55,idea_generator,adversarial_challenger;evaluator,causal_state_transitions,failure_resilience,1.0,cybersecurity,,0,0,0,0,30,20,failure_default,,0.75,none,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,causal_state_transitions|failure_default,unique,BF-CYB-S800-0399,,BF-Q2.0,15,9,0,13,0,10,47,medium,1-20,stage_reclassified;category_reclassified;domain_reclassified;causal_axis_added;integration_contract_added,,ROMPER,failure_resilience,hybrid,defensive_design,extended,2,69,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-S800-0435,367,d18ed042b568441491536e26d27cf37bf2b7b8c0c920135efab0037236ede65c,4da94341b51480e614befc67579ccd48960fa022e3d1a2d5ecb6788badda048b,approved_auto,,extended,False,5,BLACKFORGE,S800,space_escape,435,S800-0435,800_tecnicas_salto_espacio_conocido.txt,"Gobernanza, autoridad e incentivos",Veto ciego,quien bloquea desconoce la identidad del proponente.,Veto ciego — quien bloquea desconoce la identidad del proponente.,"Explora fuera del espacio conocido mediante: Veto ciego — quien bloquea desconoce la identidad del proponente.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,0.55,idea_generator,adversarial_challenger;evaluator,governance_incentives,,1.0,cybersecurity,,4,0,2,2,0,11,decision_owner,authority_source,1.0,none,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,medium,False,False,False,False,False,governance_incentives|decision_owner,unique,BF-CYB-S800-0435,,BF-Q2.0,15,13,1,15,0,3,47,medium,1-20,category_reclassified;causal_axis_added;integration_contract_added,,DIVERGIR,trust_identity_access,cybersecurity,defensive_design,extended,2,66,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-S800-0964,368,42e5418b3123d77482cb9a77c8172a616c1e48ac750dded458aa450d4cfdad7e,8c2af488ce52289f2c83974fb9798006f900652bbe0e37e4aa3a8972c7f02510,approved_auto,,extended,False,5,BLACKFORGE,S800,space_escape,964,S800-0964,800_tecnicas_salto_espacio_conocido.txt,Trasplantes interdisciplinares,Trasplante bayesiano,actualiza confianza con evidencia acumulada.,Trasplante bayesiano — actualiza confianza con evidencia acumulada.,"Explora fuera del espacio conocido mediante: Trasplante bayesiano — actualiza confianza con evidencia acumulada.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,1.0,idea_generator,adversarial_challenger;evaluator,cross_domain_transfer,,1.0,cybersecurity,,0,0,0,0,0,20,evidence_required,,0.75,none,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,cross_domain_transfer|evidence_required,unique,BF-CYB-S800-0964,,BF-Q2.0,15,9,0,16,0,7,47,high,1-20,category_reclassified;causal_axis_added;integration_contract_added,,DIVERGIR,trust_identity_access,cybersecurity,defensive_design,extended,2,72,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0172,369,33fd9b45e80059a265b3275d17426fd4f4d0e39b2ebace215262c11cf480d193,53e589f1342d6cbc8988c886354b980086735d5ebb79e5f770b768ca998cea55,approved_auto,,extended,False,5,BLACKFORGE,M800,method,172,M800-0172,800_metodos_ideas_disruptivas.txt,Analogías intersectoriales,Banca aplicada a reputación,"Tratar confianza como capital que se deposita, audita y arriesga.","Banca aplicada a reputación — Tratar confianza como capital que se deposita, audita y arriesga.","Ejecuta la operación: Banca aplicada a reputación — Tratar confianza como capital que se deposita, audita y arriesga.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,EVALUAR,DIVERGIR,0.55,evaluator,scope_guard;mapper,governance_incentives,evidence_verification,0.8,cybersecurity,,0,0,0,10,8,16,authority_source,observability,0.75,none,none,"artifact_or_plan, acceptance_criteria, evidence",evaluation_report,"Cuando hay que decidir con evidencia, reproducibilidad y criterio de abandono.",No cambiar métricas después de conocer el resultado.,acceptance_criteria;logging;reproducible_environment,local_analysis,S1_DEFENSIVE,low_medium,False,False,False,False,False,governance_incentives|authority_source,unique,BF-CYB-M800-0172,,BF-Q2.0,15,13,0,16,0,3,47,medium,1-20,stage_reclassified;category_reclassified;domain_reclassified;execution_hardened;causal_axis_added;integration_contract_added,,DIVERGIR,trust_identity_access,hybrid,defensive_design,extended,2,73,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0400,370,7854d3bfd0718f9d4865abc6b1436b8ad9dbe0e90109973a89aa4d97611eeb42,bfc33407c92d1a01546831763ce7f6172760a7df618850eb4d6c857f01af2bd8,approved_auto,,extended,False,5,BLACKFORGE,M800,method,400,M800-0400,800_metodos_ideas_disruptivas.txt,"Confianza, identidad y gobernanza",Gobernanza de emergencia,Activar poderes excepcionales con duración y auditoría limitadas.,Gobernanza de emergencia — Activar poderes excepcionales con duración y auditoría limitadas.,"Ejecuta la operación: Gobernanza de emergencia — Activar poderes excepcionales con duración y auditoría limitadas.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,EVALUAR,,1.0,evaluator,scope_guard;mapper,governance_incentives,evidence_verification,1.0,cybersecurity,,2,0,1,11,8,17,observability,state_duration,0.75,none,none,"artifact_or_plan, acceptance_criteria, evidence",evaluation_report,"Cuando hay que decidir con evidencia, reproducibilidad y criterio de abandono.",No cambiar métricas después de conocer el resultado.,acceptance_criteria;logging;reproducible_environment,local_analysis,S1_DEFENSIVE,low_medium,False,False,False,False,True,governance_incentives|observability,unique,BF-CYB-M800-0400,,BF-Q2.0,15,13,0,16,0,3,47,high,1-20,category_reclassified;causal_axis_added;integration_contract_added,,EVALUAR,trust_identity_access,cybersecurity,local_analysis,extended,2,71,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0628,371,eaffacf067ecf2f4bdd1f0d5dad236c15382bbf23924e4b741fecbb75c606e10,ce243133324ea9b7b551971f1d4e1967f5b0801488508ded4950b2980eabc4af,approved_auto,,extended,False,5,BLACKFORGE,M800,method,628,M800-0628,800_metodos_ideas_disruptivas.txt,Ciencia ficción aplicada,Economía de reputación,Usar confianza verificable como principal medio de acceso.,Economía de reputación — Usar confianza verificable como principal medio de acceso.,"Ejecuta la operación: Economía de reputación — Usar confianza verificable como principal medio de acceso.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,EVALUAR,,0.55,evaluator,scope_guard;mapper,trust_identity_access,governance_incentives,0.8,cybersecurity,,4,0,2,42,8,27,authority_source,authorization_rule,0.75,none,none,"artifact_or_plan, acceptance_criteria, evidence",evaluation_report,"Cuando hay que decidir con evidencia, reproducibilidad y criterio de abandono.",No cambiar métricas después de conocer el resultado.,acceptance_criteria;logging;reproducible_environment,defensive_design,S1_DEFENSIVE,medium,False,False,False,False,False,trust_identity_access|authority_source,unique,BF-CYB-M800-0628,,BF-Q2.0,15,13,1,16,0,2,47,medium,1-20,stage_reclassified;causal_axis_added;integration_contract_added,,DIVERGIR,trust_identity_access,cybersecurity,defensive_design,extended,2,71,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-S800-0462,372,beda27ed2937d9aced828815ca11d284ff8cdf4dd998507d7d291ff8ea5a68db,6ceb2077cf1e75a6185b1e58f67baaee49704b229de05682cddd86ff158f364a,approved_auto,,extended,False,5,BLACKFORGE,S800,space_escape,462,S800-0462,800_tecnicas_salto_espacio_conocido.txt,"Gobernanza, autoridad e incentivos",Mercado de confianza,la reputación sube y baja por predicciones verificadas.,Mercado de confianza — la reputación sube y baja por predicciones verificadas.,"Explora fuera del espacio conocido mediante: Mercado de confianza — la reputación sube y baja por predicciones verificadas.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,EVALUAR,,0.55,evaluator,scope_guard;mapper,governance_incentives,trust_identity_access,1.0,cybersecurity,,0,0,0,10,8,16,authority_source,incentive_structure,0.75,none,none,"artifact_or_plan, acceptance_criteria, evidence",evaluation_report,"Cuando hay que decidir con evidencia, reproducibilidad y criterio de abandono.",No cambiar métricas después de conocer el resultado.,acceptance_criteria;logging;reproducible_environment,local_analysis,S1_DEFENSIVE,low_medium,False,False,False,False,False,governance_incentives|authority_source,unique,BF-CYB-S800-0462,,BF-Q2.0,15,13,0,16,0,3,47,medium,1-20,stage_reclassified;category_reclassified;execution_hardened;causal_axis_added;integration_contract_added,,DIVERGIR,trust_identity_access,cybersecurity,defensive_design,extended,2,66,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-S800-0709,373,ad17755b747190107cb9d3e34ea3963c611e7c4c919223c14e2aca3821f04a1f,2e66f0c5bb5f8c4746e82175dc8504203be21cd76b25e8531f7fdb1badd0151d,approved_auto,,extended,False,5,BLACKFORGE,S800,space_escape,709,S800-0709,800_tecnicas_salto_espacio_conocido.txt,"Agentes, razonamiento y aprendizaje",Agente con identidad rotatoria,cambia rol entre planificación y ejecución.,Agente con identidad rotatoria — cambia rol entre planificación y ejecución.,"Explora fuera del espacio conocido mediante: Agente con identidad rotatoria — cambia rol entre planificación y ejecución.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,EVOLUCIONAR,,0.55,evolver,experiment_designer;evaluator,agents_ai_devtools,,1.0,developer_tools,,8,16,4,4,40,26,authority_source,,1.0,none,none,"surviving_candidate, adversarial_findings, mutation_budget",mutated_candidate,Cuando una idea sobreviviente necesita mutaciones controladas.,No conservar variantes que repitan la misma firma causal.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,medium,False,False,False,False,False,agents_ai_devtools|authority_source,unique,BF-CYB-S800-0709,,BF-Q2.0,15,9,3,15,0,5,47,medium,1-20,category_reclassified;domain_reclassified;causal_axis_added;integration_contract_added,,EVOLUCIONAR,trust_identity_access,hybrid,defensive_design,extended,2,71,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-S800-0711,374,b5bc77f83f9fe504cefb35a922a18827fe4dd4b159ecee4bd806a2da247c0e2b,24a96844085e217e65554b394a86dbfadba9c4756739b0bc070f25144371511e,manual_review_recommended,causal_axis_unknown,extended,False,5,BLACKFORGE,S800,space_escape,711,S800-0711,800_tecnicas_salto_espacio_conocido.txt,"Agentes, razonamiento y aprendizaje",Agente sombra,reproduce acciones sin afectar el entorno.,Agente sombra — reproduce acciones sin afectar el entorno.,"Explora fuera del espacio conocido mediante: Agente sombra — reproduce acciones sin afectar el entorno.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,EVOLUCIONAR,,0.55,evolver,experiment_designer;evaluator,agents_ai_devtools,,1.0,developer_tools,,0,16,0,0,40,13,unknown,,0.0,reproducible,none,"surviving_candidate, adversarial_findings, mutation_budget",mutated_candidate,Cuando una idea sobreviviente necesita mutaciones controladas.,No conservar variantes que repitan la misma firma causal.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,agents_ai_devtools|unknown,unique,BF-CYB-S800-0711,,BF-Q2.0,15,9,3,0,15,5,47,medium,1-20,causal_axis_added;integration_contract_added,,EVOLUCIONAR,agents_ai_devtools,developer_tools,defensive_design,extended,2,66,gap_audit_addition,added,Añadido al detectar un hueco de cobertura frente al catálogo completo.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-S800-0850,375,73707e13126464c840aa65b63ecbdf84621d8885b11aac7131c51930c08f2cf0,f3a3fc5ebd33428437ca33e1da73039a0b06cec3107594d620e376ac6b73e0e0,approved_auto,,extended,False,5,BLACKFORGE,S800,space_escape,850,S800-0850,800_tecnicas_salto_espacio_conocido.txt,"Experimentos, pruebas y verificación",Mutación de precondiciones,debilita o endurece requisitos.,Mutación de precondiciones — debilita o endurece requisitos.,"Explora fuera del espacio conocido mediante: Mutación de precondiciones — debilita o endurece requisitos.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,EVOLUCIONAR,MATERIALIZAR,1.0,evolver,experiment_designer;evaluator,causal_state_transitions,novelty_diversity,1.0,cybersecurity,,0,0,0,0,30,20,evidence_required,,0.75,none,none,"surviving_candidate, adversarial_findings, mutation_budget",mutated_candidate,Cuando una idea sobreviviente necesita mutaciones controladas.,No conservar variantes que repitan la misma firma causal.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,causal_state_transitions|evidence_required,unique,BF-CYB-S800-0850,,BF-Q2.0,15,9,0,13,0,10,47,high,1-20,stage_reclassified;category_reclassified;domain_reclassified;execution_hardened;tier_recalibrated;causal_axis_added;integration_contract_added,,MATERIALIZAR,evidence_verification,developer_tools,local_analysis,core,5,80,gap_audit_addition,added,Añadido al detectar un hueco de cobertura frente al catálogo completo.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-S800-0851,376,dfe888fdf0f814b415f6b19816a752c39951dd8428a180af88285ee394965d3e,758f33ff20462b3a2344f78a31c264eae92029ce3cbe2477703dc36f5bb3ee16,approved_auto,,extended,False,5,BLACKFORGE,S800,space_escape,851,S800-0851,800_tecnicas_salto_espacio_conocido.txt,"Experimentos, pruebas y verificación",Mutación de postcondiciones,cambia qué debe quedar garantizado.,Mutación de postcondiciones — cambia qué debe quedar garantizado.,"Explora fuera del espacio conocido mediante: Mutación de postcondiciones — cambia qué debe quedar garantizado.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,EVOLUCIONAR,MATERIALIZAR,1.0,evolver,experiment_designer;evaluator,causal_state_transitions,novelty_diversity,1.0,cybersecurity,,0,0,0,0,30,20,evidence_required,,0.75,none,none,"surviving_candidate, adversarial_findings, mutation_budget",mutated_candidate,Cuando una idea sobreviviente necesita mutaciones controladas.,No conservar variantes que repitan la misma firma causal.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,causal_state_transitions|evidence_required,unique,BF-CYB-S800-0851,,BF-Q2.0,15,9,0,13,0,10,47,high,1-20,stage_reclassified;category_reclassified;domain_reclassified;execution_hardened;tier_recalibrated;causal_axis_added;integration_contract_added,,MATERIALIZAR,evidence_verification,developer_tools,local_analysis,core,5,80,gap_audit_addition,added,Añadido al detectar un hueco de cobertura frente al catálogo completo.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-S800-0858,377,f1055bed1159e3f2213f86886d3d3b1201bd5d278a190c8b973cd1c56f213b73,4923afb9e3863d372b4bde29123d84873e95e3ade1576ccc89ae6446ab212d17,approved_auto,,extended,False,5,BLACKFORGE,S800,space_escape,858,S800-0858,800_tecnicas_salto_espacio_conocido.txt,"Experimentos, pruebas y verificación",Mutación de reversibilidad,cambia qué acciones pueden deshacerse.,Mutación de reversibilidad — cambia qué acciones pueden deshacerse.,"Explora fuera del espacio conocido mediante: Mutación de reversibilidad — cambia qué acciones pueden deshacerse.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,EVOLUCIONAR,MATERIALIZAR,1.0,evolver,experiment_designer;evaluator,decision_risk,novelty_diversity,1.0,cybersecurity,,0,0,0,0,0,10,rollback_authority,evidence_required,1.0,none,none,"surviving_candidate, adversarial_findings, mutation_budget",mutated_candidate,Cuando una idea sobreviviente necesita mutaciones controladas.,No conservar variantes que repitan la misma firma causal.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,decision_risk|rollback_authority,unique,BF-CYB-S800-0858,,BF-Q2.0,15,9,0,15,0,8,47,high,1-20,stage_reclassified;category_reclassified;domain_reclassified;execution_hardened;tier_recalibrated;causal_axis_added;integration_contract_added,,MATERIALIZAR,evidence_verification,developer_tools,local_analysis,core,5,80,gap_audit_addition,added,Añadido al detectar un hueco de cobertura frente al catálogo completo.
